image_id,bbox,width,height,size
13291,"[288.33, 138.57, 210.78, 161.85]",210.78,161.85,34114.743
13291,"[238.23, 135.43, 80.81, 147.12]",80.81,147.12,11888.7672
13291,"[159.23, 136.61, 85.28, 130.52]",85.28,130.52,11130.7456
13291,"[41.4, 66.25, 124.97, 232.62]",124.97,232.62,29070.5214
13348,"[124.96, 250.69, 4.11, 5.63]",4.11,5.63,23.139300000000002
13348,"[173.15, 240.08, 6.96, 11.48]",6.96,11.48,79.9008
13348,"[117.32, 270.57, 11.79, 19.23]",11.79,19.23,226.7217
13348,"[349.82, 270.26, 6.3, 20.77]",6.3,20.77,130.851
13348,"[148.94, 244.69, 11.13, 10.55]",11.13,10.55,117.42150000000002
13348,"[17.11, 280.38, 9.12, 12.97]",9.12,12.97,118.2864
13546,"[468.93, 4.48, 107.92, 254.05]",107.92,254.05,27417.076
13546,"[455.93, 44.55, 18.88, 57.23]",18.88,57.23,1080.5023999999999
13659,"[152.06, 217.16, 227.68, 261.86]",227.68,261.86,59620.2848
13659,"[406.65, 9.71, 85.22, 141.3]",85.22,141.3,12041.586000000001
13659,"[519.05, 75.64, 119.54, 163.98]",119.54,163.98,19602.1692
13659,"[331.36, 94.09, 130.34, 171.29]",130.34,171.29,22325.9386
13659,"[480.14, 75.24, 38.49, 79.22]",38.49,79.22,3049.1778
13729,"[358.81, 54.07, 133.05, 378.36]",133.05,378.36,50340.798
13729,"[252.4, 65.8, 84.14, 307.41]",84.14,307.41,25865.477400000003
13729,"[153.17, 79.82, 75.5, 263.19]",75.5,263.19,19870.845
13729,"[77.59, 89.57, 183.58, 385.6]",183.58,385.6,70788.448
13774,"[270.37, 281.95, 31.24, 86.32]",31.24,86.32,2696.6367999999998
14226,"[208.65, 30.81, 332.97, 339.46]",332.97,339.46,113029.99620000001
14439,"[279.52, 79.88, 18.48, 32.71]",18.48,32.71,604.4808
14439,"[328.34, 38.55, 18.77, 41.19]",18.77,41.19,773.1362999999999
14439,"[413.08, 89.88, 94.42, 198.82]",94.42,198.82,18772.5844
14439,"[363.69, 57.51, 19.33, 56.26]",19.33,56.26,1087.5058
14439,"[155, 7, 447, 170]",447.0,170.0,75990.0
14439,"[25.16, 116.99, 40.38, 37.77]",40.38,37.77,1525.1526000000001
14439,"[378.2, 40.08, 17.88, 42.87]",17.88,42.87,766.5156
14439,"[268.64, 89.82, 29.97, 79.13]",29.97,79.13,2371.5260999999996
14439,"[505.5, 114.08, 92.38, 157.64]",92.38,157.64,14562.783199999998
14439,"[187.53, 44.57, 13.18, 16.61]",13.18,16.61,218.91979999999998
14439,"[578.64, 112.47, 35.12, 86.13]",35.12,86.13,3024.8855999999996
14439,"[169.82, 47.27, 8.39, 14.14]",8.39,14.14,118.6346
14439,"[103.9, 45.12, 24.28, 48.56]",24.28,48.56,1179.0368
14439,"[164.83, 82.07, 34, 84.91]",34.0,84.91,2886.94
14473,"[320.19, 271.2, 15.36, 42.4]",15.36,42.4,651.264
14473,"[277.01, 269.4, 20.54, 38.29]",20.54,38.29,786.4766
14473,"[201.34, 258.58, 19.22, 36.7]",19.22,36.7,705.374
14473,"[155.85, 253.72, 16.82, 33.64]",16.82,33.64,565.8248
14473,"[119.8, 245.57, 17.57, 35.15]",17.57,35.15,617.5855
14473,"[77.84, 245.76, 16.65, 27.33]",16.65,27.33,455.0444999999999
14473,"[25.96, 225.26, 13.18, 35.79]",13.18,35.79,471.7122
15335,"[541.45, 21.21, 75.07, 141.72]",75.07,141.72,10638.920399999999
15335,"[508.83, 35.38, 49.41, 129.28]",49.41,129.28,6387.7248
15335,"[1.08, 71.89, 212.97, 376.22]",212.97,376.22,80123.57340000001
15335,"[173.66, 139.15, 208.18, 335.46]",208.18,335.46,69836.0628
15335,"[343.63, 53.65, 167.62, 111.74]",167.62,111.74,18729.858799999998
15335,"[237.45, 46.43, 99.64, 107.15]",99.64,107.15,10676.426000000001
15335,"[554.15, 23.64, 36.62, 63.86]",36.62,63.86,2338.5532
15335,"[365.92, 15.07, 274.08, 458.47]",274.08,458.47,125657.4576
15335,"[535.82, 21.64, 30.15, 47.03]",30.15,47.03,1417.9545
15335,"[362.44, 102.44, 24.23, 27.7]",24.23,27.7,671.171
15335,"[160.39, 66.68, 77.99, 84.69]",77.99,84.69,6604.973099999999
15597,"[8.7, 177.38, 194.97, 198.46]",194.97,198.46,38693.7462
15660,"[154.06, 189.25, 54.74, 75.07]",54.74,75.07,4109.3318
15956,"[365.66, 138.07, 80.9, 198.47]",80.9,198.47,16056.223000000002
16228,"[196.15, 189.32, 47.27, 112.84]",47.27,112.84,5333.946800000001
16228,"[528.67, 170.45, 19.3, 29.82]",19.3,29.82,575.5260000000001
16228,"[264.48, 195.67, 18.61, 23.79]",18.61,23.79,442.7319
16228,"[8.26, 222.44, 22.45, 40.84]",22.45,40.84,916.8580000000001
16228,"[13, 166, 616, 127]",616.0,127.0,78232.0
16228,"[121.3, 188.98, 23.21, 68.41]",23.21,68.41,1587.7961
16228,"[117.42, 195.69, 12.8, 59.31]",12.8,59.31,759.1680000000001
16228,"[314.31, 178.53, 36.72, 54.9]",36.72,54.9,2015.9279999999999
16228,"[85.02, 202.72, 20.54, 54.46]",20.54,54.46,1118.6084
16228,"[66.67, 205.61, 13.91, 54.8]",13.91,54.8,762.2679999999999
16228,"[76.84, 196.72, 32.2, 66.34]",32.2,66.34,2136.148
16228,"[38.26, 200.9, 15.32, 61.79]",15.32,61.79,946.6228
16228,"[156.17, 197.98, 10.59, 21.79]",10.59,21.79,230.75609999999998
16228,"[6.51, 194.68, 12.24, 58.92]",12.24,58.92,721.1808000000001
16249,"[275.23, 38.18, 71.52, 126.25]",71.52,126.25,9029.4
16249,"[314.46, 98.67, 139.58, 182.9]",139.58,182.9,25529.182000000004
16249,"[422.25, 101.25, 77.75, 157.8]",77.75,157.8,12268.95
16249,"[42.67, 116.69, 147.63, 233.27]",147.63,233.27,34437.6501
16249,"[468.87, 99, 31.13, 45.9]",31.13,45.9,1428.867
16451,"[516.92, 157.41, 15.82, 22.65]",15.82,22.65,358.323
16598,"[8.67, 17.7, 469.33, 608.21]",469.33,608.21,285451.1993
17207,"[0, 191.8, 31.6, 110.61]",31.6,110.61,3495.2760000000003
17379,"[157.76, 242.73, 40.1, 71.56]",40.1,71.56,2869.556
17379,"[216.04, 233.23, 47.09, 80]",47.09,80.0,3767.2000000000003
17436,"[110.93, 490.03, 66.56, 145.2]",66.56,145.2,9664.511999999999
17627,"[187.03, 226.28, 16.01, 22.49]",16.01,22.49,360.0649
17627,"[172.88, 235.27, 10, 30]",10.0,30.0,300.0
17627,"[259.18, 228.19, 14.12, 21.06]",14.12,21.06,297.36719999999997
17627,"[150.04, 224, 19.01, 71.72]",19.01,71.72,1363.3972
17899,"[1.44, 11.51, 243.05, 379.68]",243.05,379.68,92281.224
17905,"[81.27, 229.19, 119.39, 364.68]",119.39,364.68,43539.1452
17959,"[406.98, 347.37, 6.31, 15.48]",6.31,15.48,97.6788
17959,"[565.47, 345.15, 7.11, 13.4]",7.11,13.4,95.274
17959,"[539.6, 345.8, 5.73, 14.79]",5.73,14.79,84.7467
17959,"[571.59, 349.49, 6.22, 7.52]",6.22,7.52,46.77439999999999
17959,"[592.29, 341.53, 6.18, 17.18]",6.18,17.18,106.1724
17959,"[21.78, 329.59, 16.86, 73.94]",16.86,73.94,1246.6283999999998
17959,"[604.59, 350.19, 4.86, 5.96]",4.86,5.96,28.965600000000002
17959,"[431.19, 349.43, 5.38, 12.04]",5.38,12.04,64.7752
17959,"[463.46, 346.59, 4.55, 14.4]",4.55,14.4,65.52
17959,"[0, 132, 639, 239]",639.0,239.0,152721.0
17959,"[560.2, 341.21, 5.35, 12.71]",5.35,12.71,67.9985
17959,"[450.17, 343.83, 8.19, 7.35]",8.19,7.35,60.19649999999999
17959,"[1.7, 334.86, 27.08, 73.43]",27.08,73.43,1988.4844
17959,"[122.96, 340.41, 22.75, 63.5]",22.75,63.5,1444.625
18150,"[3.24, 2.16, 408.8, 430.38]",408.8,430.38,175939.344
18150,"[356.12, 27.09, 283.88, 452.91]",283.88,452.91,128572.0908
18193,"[85.21, 45.3, 395.87, 427.15]",395.87,427.15,169095.8705
18380,"[454.33, 184.88, 79.81, 158.88]",79.81,158.88,12680.2128
18380,"[296.02, 64.12, 63.14, 65.89]",63.14,65.89,4160.2946
18380,"[487.27, 133.07, 152.73, 292.93]",152.73,292.93,44739.198899999996
18380,"[395.53, 137.33, 61.13, 113.43]",61.13,113.43,6933.9759
18380,"[187.67, 133.85, 49.17, 105.01]",49.17,105.01,5163.341700000001
18380,"[0.96, 168.19, 128.28, 251.77]",128.28,251.77,32297.055600000003
18380,"[226.29, 31.44, 54.58, 86.67]",54.58,86.67,4730.4486
18380,"[227.84, 121.58, 50.74, 93.81]",50.74,93.81,4759.919400000001
18380,"[140.16, 102.58, 93.81, 200.86]",93.81,200.86,18842.676600000003
18380,"[220.45, 78.45, 44.47, 95.35]",44.47,95.35,4240.2145
18380,"[370.46, 76.96, 36.9, 91.98]",36.9,91.98,3394.062
18380,"[264, 24, 288, 244]",288.0,244.0,70272.0
18380,"[379.91, 63.68, 79.78, 135.79]",79.78,135.79,10833.3262
18380,"[67.47, 151.67, 108.93, 257.94]",108.93,257.94,28097.4042
18491,"[69.7, 95.37, 53.1, 122.1]",53.1,122.1,6483.51
18491,"[0.39, 82.91, 11.95, 64.84]",11.95,64.84,774.838
18491,"[58.77, 61.57, 36.28, 58.18]",36.28,58.18,2110.7704
18491,"[122.79, 26.65, 41.35, 99.82]",41.35,99.82,4127.557
18491,"[301.3, 186.15, 120.9, 126.66]",120.9,126.66,15313.194
18491,"[274.91, 68.91, 56.59, 147.5]",56.59,147.5,8347.025
18491,"[13.04, 81.09, 31.77, 66.56]",31.77,66.56,2114.6112
18491,"[330.11, 69.96, 60.81, 137.59]",60.81,137.59,8366.8479
18491,"[243.01, 184.65, 125.8, 120.6]",125.8,120.6,15171.48
18491,"[177.68, 77.51, 31.52, 74.51]",31.52,74.51,2348.5552000000002
18519,"[124.24, 225.01, 231.16, 174.81]",231.16,174.81,40409.0796
18770,"[173.91, 0.72, 466.09, 422.21]",466.09,422.21,196787.8589
18837,"[304.66, 193.68, 23.48, 47.29]",23.48,47.29,1110.3692
18837,"[294.3, 21.62, 48.17, 101.51]",48.17,101.51,4889.7367
18837,"[371.98, 286.74, 82.55, 193.26]",82.55,193.26,15953.613
18837,"[115.32, 172.01, 48.63, 60.72]",48.63,60.72,2952.8136
18837,"[17.07, 235.11, 17.62, 27.66]",17.62,27.66,487.36920000000003
18837,"[327.57, 14.59, 139.46, 143.79]",139.46,143.79,20052.9534
19109,"[552.39, 227.77, 29.38, 35.3]",29.38,35.3,1037.1139999999998
19109,"[366.56, 227.31, 23.58, 54.27]",23.58,54.27,1279.6866
19109,"[25.4, 223.52, 22.38, 41.15]",22.38,41.15,920.9369999999999
19109,"[540.75, 233.29, 13.86, 14.06]",13.86,14.06,194.8716
19109,"[596.5, 221.74, 14.91, 52.06]",14.91,52.06,776.2146
19109,"[445.64, 241.9, 10.46, 24.17]",10.46,24.17,252.81820000000005
19109,"[44.49, 224.05, 32.66, 59.03]",32.66,59.03,1927.9198
19109,"[4.16, 219.64, 24.01, 41.98]",24.01,41.98,1007.9398
19109,"[0, 235.25, 18, 137.53]",18.0,137.53,2475.54
19109,"[475.24, 246.99, 7.18, 3.88]",7.18,3.88,27.8584
19109,"[286.07, 212.67, 18.47, 57.06]",18.47,57.06,1053.8982
19109,"[347.29, 229.4, 23.39, 39.52]",23.39,39.52,924.3728000000001
19109,"[55.53, 174.84, 26.29, 57.72]",26.29,57.72,1517.4587999999999
19221,"[244.91, 339.43, 307.21, 135.35]",307.21,135.35,41580.873499999994
19402,"[260.54, 0.54, 377.3, 474.6]",377.3,474.6,179066.58000000002
19402,"[0, 52.85, 403.42, 427.15]",403.42,427.15,172320.853
19432,"[55.26, 26.82, 153.86, 404.15]",153.86,404.15,62182.519
19786,"[250.28, 16.01, 229.21, 355.62]",229.21,355.62,81511.6602
19786,"[166.13, 0.81, 137.1, 369.35]",137.1,369.35,50637.885
19924,"[14.61, 29.21, 434.83, 465.17]",434.83,465.17,202269.8711
20333,"[51.89, 106.67, 315.68, 459.82]",315.68,459.82,145155.9776
20571,"[479.51, 157.51, 13.19, 29.02]",13.19,29.02,382.7738
20571,"[493.48, 150.62, 13.94, 38.96]",13.94,38.96,543.1024
20571,"[488.21, 162.07, 9.68, 25.75]",9.68,25.75,249.26
20992,"[0, 0.45, 500, 332.55]",500.0,332.55,166275.0
21167,"[21.52, 114.73, 202.34, 510.85]",202.34,510.85,103365.38900000001
21167,"[187.98, 38.89, 238.02, 601.11]",238.02,601.11,143076.2022
21604,"[41.71, 47.46, 438.65, 581.03]",438.65,581.03,254868.80949999997
21839,"[59.25, 457.36, 8.77, 25.85]",8.77,25.85,226.7045
21839,"[431.61, 457.19, 25.04, 68.67]",25.04,68.67,1719.4968
21839,"[467.3, 471.49, 11.07, 37.84]",11.07,37.84,418.88880000000006
21839,"[168.93, 456.96, 13.83, 48.39]",13.83,48.39,669.2337
21839,"[409.56, 462.09, 25.82, 59.65]",25.82,59.65,1540.163
21839,"[24.82, 453.65, 23.6, 44.48]",23.6,44.48,1049.728
21839,"[47.36, 448.98, 13.13, 48.31]",13.13,48.31,634.3103000000001
21839,"[450.73, 472.52, 10.4, 52.6]",10.4,52.6,547.0400000000001
21839,"[211.14, 392.58, 66.5, 185.41]",66.5,185.41,12329.765
21879,"[310.77, 89.49, 36.38, 29.76]",36.38,29.76,1082.6688000000001
21879,"[84.39, 49.93, 111.94, 39.26]",111.94,39.26,4394.7644
21879,"[274.43, 78.75, 131.46, 228.37]",131.46,228.37,30021.520200000003
21879,"[423.31, 20.95, 71.3, 57.93]",71.3,57.93,4130.409
21903,"[334.38, 224.36, 216.81, 250.25]",216.81,250.25,54256.7025
21903,"[615.62, 239.77, 24.38, 92.57]",24.38,92.57,2256.8565999999996
22371,"[93.36, 21.28, 277.56, 250.24]",277.56,250.24,69456.6144
22479,"[34.96, 1.3, 403, 455.95]",403.0,455.95,183747.85
22705,"[143.5, 83.4, 219.55, 525.2]",219.55,525.2,115307.66000000002
22935,"[422.83, 25.89, 211.42, 448.72]",211.42,448.72,94868.3824
22935,"[20.4, 18.36, 437.05, 455.3]",437.05,455.3,198988.86500000002
23034,"[233.29, 146.64, 85.65, 120.23]",85.65,120.23,10297.6995
23034,"[419.65, 0, 220.35, 422.41]",220.35,422.41,93078.0435
23126,"[166.6, 14.73, 112.29, 334.11]",112.29,334.11,37517.2119
23359,"[247.59, 92.13, 101.72, 170.81]",101.72,170.81,17374.7932
23899,"[1.91, 32.47, 609.79, 386.8]",609.79,386.8,235866.772
23899,"[476.57, 107.92, 163.43, 239.72]",163.43,239.72,39177.4396
23899,"[214.89, 145.17, 182.41, 200.56]",182.41,200.56,36584.1496
24021,"[366.1, 131.16, 35.49, 69.22]",35.49,69.22,2456.6178
24021,"[1, 39, 638, 327]",638.0,327.0,208626.0
24021,"[328.11, 233.44, 61.91, 99.16]",61.91,99.16,6138.995599999999
24021,"[518.69, 51.03, 32.81, 59.89]",32.81,59.89,1964.9909000000002
24021,"[327.97, 132.98, 61.83, 70.74]",61.83,70.74,4373.8542
24021,"[255.09, 161.87, 42.21, 67.08]",42.21,67.08,2831.4468
24021,"[286.05, 236.68, 60.13, 87.89]",60.13,87.89,5284.8257
24021,"[455.05, 237.27, 65.93, 101.18]",65.93,101.18,6670.797400000001
24021,"[619.77, 61.82, 20.23, 53.4]",20.23,53.4,1080.282
24021,"[581.86, 161.88, 56.8, 82.81]",56.8,82.81,4703.608
24021,"[403.76, 237.67, 64.24, 99.11]",64.24,99.11,6366.826399999999
24021,"[542.49, 212.11, 23.78, 33.8]",23.78,33.8,803.764
24021,"[170.23, 130.31, 50.19, 89.04]",50.19,89.04,4468.9176
24021,"[339.16, 167.08, 35.92, 72.18]",35.92,72.18,2592.7056000000002
24027,"[106.44, 355.88, 9.28, 18.97]",9.28,18.97,176.0416
24027,"[249.5, 357.92, 12.05, 17.08]",12.05,17.08,205.814
24243,"[533.35, 66.54, 7.82, 15.37]",7.82,15.37,120.1934
24243,"[581.02, 68.7, 6.14, 21.66]",6.14,21.66,132.9924
24243,"[564.76, 67.29, 9.19, 27.58]",9.19,27.58,253.46019999999996
24243,"[591.36, 69.61, 10.85, 17.2]",10.85,17.2,186.61999999999998
24243,"[626.74, 69.52, 7.34, 24.26]",7.34,24.26,178.0684
24243,"[556.46, 69.9, 4.18, 10.31]",4.18,10.31,43.0958
24243,"[551.31, 66.48, 6.76, 8.54]",6.76,8.54,57.730399999999996
24243,"[619.03, 89.28, 20.43, 226.47]",20.43,226.47,4626.7821
24243,"[574.72, 67.33, 6.45, 24.14]",6.45,24.14,155.703
24243,"[601.57, 72.32, 7.04, 6.97]",7.04,6.97,49.068799999999996
24243,"[541.03, 66.33, 8.54, 13.05]",8.54,13.05,111.44699999999999
24243,"[310.73, 49.21, 79.17, 266.75]",79.17,266.75,21118.5975
24243,"[558, 50, 34, 30]",34.0,30.0,1020.0
24243,"[41.88, 60.24, 265.23, 413.42]",265.23,413.42,109651.38660000001
24567,"[0, 0, 420.94, 476.92]",420.94,476.92,200754.7048
25057,"[97.1, 244.49, 45.74, 81.02]",45.74,81.02,3705.8548
25057,"[127.99, 6.25, 300.9, 416.49]",300.9,416.49,125321.841
25096,"[1.12, 37.08, 211.24, 291.01]",211.24,291.01,61472.9524
25181,"[52.3, 221.21, 14.22, 35.8]",14.22,35.8,509.07599999999996
25181,"[97.7, 228.15, 12.35, 20.77]",12.35,20.77,256.5095
25181,"[104.43, 231.09, 4.78, 8.99]",4.78,8.99,42.9722
25228,"[171.25, 154.27, 282.47, 263.77]",282.47,263.77,74507.1119
25386,"[303.67, 101.56, 11.84, 27.84]",11.84,27.84,329.6256
25386,"[163.16, 119.56, 189.89, 348.84]",189.89,348.84,66241.22759999998
25386,"[0, 109.7, 296.45, 530.02]",296.45,530.02,157124.42899999997
25393,"[148.95, 73.51, 137.28, 401.06]",137.28,401.06,55057.5168
25393,"[90.1, 184.16, 25.51, 60.94]",25.51,60.94,1554.5794
25393,"[371.2, 136.24, 123.7, 342.1]",123.7,342.1,42317.770000000004
25394,"[366.6, 477.53, 113.4, 78.49]",113.4,78.49,8900.766
25394,"[41.99, 133.51, 245.85, 418.79]",245.85,418.79,102959.5215
25394,"[435.54, 258.83, 44.46, 151.98]",44.46,151.98,6757.0307999999995
25424,"[129.97, 243.92, 185.92, 396.08]",185.92,396.08,73639.1936
25560,"[189.84, 29.12, 162.88, 195.24]",162.88,195.24,31800.6912
25603,"[574.99, 28.54, 64.87, 186.95]",64.87,186.95,12127.4465
25603,"[489.86, 62.45, 23.56, 30.74]",23.56,30.74,724.2343999999999
25603,"[322.87, 109.78, 317.13, 304.57]",317.13,304.57,96588.28409999999
25603,"[520.86, 54.09, 45.13, 50.68]",45.13,50.68,2287.1884
26204,"[15.36, 228.47, 20.91, 52.2]",20.91,52.2,1091.5020000000002
26204,"[33.36, 235.77, 22.92, 52.19]",22.92,52.19,1196.1948
26204,"[354.02, 229.92, 20.74, 24.79]",20.74,24.79,514.1446
26204,"[65.26, 235.61, 4.27, 13.32]",4.27,13.32,56.8764
26465,"[0, 0.84, 131.46, 294.95]",131.46,294.95,38774.127
26690,"[244.53, 164.96, 138.58, 150.97]",138.58,150.97,20921.4226
26690,"[254.8, 497.63, 43.05, 41.81]",43.05,41.81,1799.9205
26690,"[103.67, 433.31, 32.03, 39.41]",32.03,39.41,1262.3022999999998
26690,"[228.88, 515.85, 31.59, 44.26]",31.59,44.26,1398.1734
26690,"[34.82, 297.33, 70.3, 152.22]",70.3,152.22,10701.065999999999
26690,"[217.22, 470.52, 33.53, 69.39]",33.53,69.39,2326.6467000000002
26690,"[367.66, 564.42, 42.75, 75.58]",42.75,75.58,3231.045
26690,"[161.58, 444.3, 54.56, 56.17]",54.56,56.17,3064.6352
26690,"[252, 523, 24, 44]",24.0,44.0,1056.0
26690,"[327.02, 548.28, 46.14, 91.72]",46.14,91.72,4231.9608
26690,"[82.81, 400.71, 33.11, 62.11]",33.11,62.11,2056.4620999999997
26690,"[0.92, 346.71, 47.89, 74.27]",47.89,74.27,3556.7902999999997
26690,"[196.4, 489.47, 25.67, 46.55]",25.67,46.55,1194.9385
26690,"[287.56, 515.05, 37.1, 29.08]",37.1,29.08,1078.868
26941,"[142.77, 0, 54.92, 77.43]",54.92,77.43,4252.4556
26941,"[105.94, 2.15, 26.18, 84.4]",26.18,84.4,2209.592
27186,"[162.77, 38.39, 248, 383.96]",248.0,383.96,95222.08
27696,"[1.84, 0.92, 339.98, 70.02]",339.98,70.02,23805.3996
27768,"[54.49, 371.67, 27.65, 45.42]",27.65,45.42,1255.863
27768,"[150.89, 366.2, 33.42, 50.41]",33.42,50.41,1684.7022
27768,"[176.82, 376.61, 40.64, 49.28]",40.64,49.28,2002.7392
27768,"[410.82, 340.14, 46.71, 81.93]",46.71,81.93,3826.9503000000004
27768,"[167.39, 378.45, 53.53, 22.06]",53.53,22.06,1180.8718
27768,"[4.94, 373.14, 21.96, 41.68]",21.96,41.68,915.2928
27768,"[21.52, 371.54, 32.25, 43.36]",32.25,43.36,1398.36
27972,"[359.95, 84.08, 142.63, 157]",142.63,157.0,22392.91
28993,"[114.45, 247.4, 7.32, 24.75]",7.32,24.75,181.17000000000002
28993,"[125.29, 247.8, 7.18, 24.24]",7.18,24.24,174.04319999999998
28993,"[92.12, 250.47, 7.68, 21.88]",7.68,21.88,168.0384
28993,"[62.43, 245.58, 10.76, 28]",10.76,28.0,301.28
28993,"[98.97, 248.26, 8.74, 23.86]",8.74,23.86,208.5364
28993,"[146.21, 243.66, 10.1, 28.22]",10.1,28.22,285.022
28993,"[134.2, 244.98, 11.49, 27.13]",11.49,27.13,311.7237
28993,"[54.26, 253.06, 8.23, 18.69]",8.23,18.69,153.8187
28993,"[29.35, 239.8, 13.73, 36.78]",13.73,36.78,504.98940000000005
29187,"[112.88, 115.82, 119.97, 236.01]",119.97,236.01,28314.1197
29397,"[326.91, 3.03, 212.9, 199.78]",212.9,199.78,42533.162000000004
29984,"[282.47, 175.15, 19.09, 22.83]",19.09,22.83,435.82469999999995
29984,"[218.91, 208.42, 45.89, 45.17]",45.89,45.17,2072.8513000000003
29984,"[126.17, 215.8, 54.54, 35.38]",54.54,35.38,1929.6252000000002
29984,"[331.96, 156.44, 26.88, 40.68]",26.88,40.68,1093.4784
30504,"[189.03, 109.81, 205.8, 381.17]",205.8,381.17,78444.78600000001
30828,"[181.76, 160.61, 394.31, 104.82]",394.31,104.82,41331.574199999995
31093,"[497.34, 0, 32.56, 38.62]",32.56,38.62,1257.4672
31093,"[217.29, 77.29, 232.54, 251.59]",232.54,251.59,58504.7386
31093,"[549.75, 9.5, 29.78, 36.87]",29.78,36.87,1097.9886
31118,"[504.18, 344.32, 13.72, 43.67]",13.72,43.67,599.1524000000001
31118,"[159.86, 337.04, 3.42, 11.75]",3.42,11.75,40.185
31118,"[311.99, 356.82, 1.52, 5.69]",1.52,5.69,8.648800000000001
31118,"[580.7, 345.09, 12.46, 39.8]",12.46,39.8,495.908
31118,"[561.93, 341.23, 14.5, 52.34]",14.5,52.34,758.9300000000001
31118,"[573.09, 351.94, 9.82, 21.13]",9.82,21.13,207.4966
31118,"[303.86, 339.96, 10.62, 37.96]",10.62,37.96,403.1352
31118,"[629.96, 345.66, 10.04, 42.77]",10.04,42.77,429.4108
31118,"[490.06, 339.86, 16.31, 48.92]",16.31,48.92,797.8851999999999
31118,"[588.1, 344.15, 9.36, 38.74]",9.36,38.74,362.6064
31118,"[558.37, 341.24, 5.76, 38.52]",5.76,38.52,221.8752
31118,"[294.25, 338.58, 9.45, 38.9]",9.45,38.9,367.60499999999996
31118,"[597.74, 345.82, 10.36, 37.28]",10.36,37.28,386.2208
31217,"[263.26, 151.27, 133.46, 159.72]",133.46,159.72,21316.231200000002
31296,"[216.67, 98.5, 47.7, 73.19]",47.7,73.19,3491.163
31296,"[196.64, 109.27, 36.2, 71.59]",36.2,71.59,2591.5580000000004
31296,"[277.34, 91.86, 56.98, 60.34]",56.98,60.34,3438.1732
31296,"[321.76, 96.14, 82.27, 85.24]",82.27,85.24,7012.694799999999
31296,"[347.69, 122.08, 131.69, 232.51]",131.69,232.51,30619.241899999997
31296,"[63.62, 113.02, 159.46, 282.09]",159.46,282.09,44982.0714
31296,"[560.16, 113.11, 79.84, 169.66]",79.84,169.66,13545.6544
31296,"[30.15, 108.94, 57.37, 145.03]",57.37,145.03,8320.3711
31296,"[514.2, 100.48, 69.42, 160.88]",69.42,160.88,11168.2896
31296,"[412.15, 69.37, 50.6, 65.96]",50.6,65.96,3337.5759999999996
31296,"[226.11, 63.28, 28.85, 21.55]",28.85,21.55,621.7175000000001
31296,"[369.09, 116.53, 62.66, 86.75]",62.66,86.75,5435.755
31296,"[142.3, 120.34, 60.17, 125.11]",60.17,125.11,7527.8687
31322,"[476.1, 14.7, 4.92, 12.72]",4.92,12.72,62.5824
31322,"[480.68, 15.28, 6.67, 12.61]",6.67,12.61,84.1087
31620,"[183.15, 221.69, 54.23, 111.21]",54.23,111.21,6030.918299999999
31620,"[28.45, 253.24, 60.32, 136.43]",60.32,136.43,8229.4576
31620,"[0.04, 287.66, 29.49, 68.22]",29.49,68.22,2011.8077999999998
31620,"[185.79, 239.13, 194.69, 195.94]",194.69,195.94,38147.5586
31817,"[0, 77.94, 39.82, 109.9]",39.82,109.9,4376.218
31817,"[0, 0, 64.96, 132.03]",64.96,132.03,8576.6688
31817,"[286.5, 0.72, 47.5, 228.72]",47.5,228.72,10864.2
31817,"[218.53, 0, 115.47, 292.73]",115.47,292.73,33801.5331
31817,"[0, 68.82, 330.32, 540.9]",330.32,540.9,178670.088
32038,"[0, 1.17, 97.32, 138.78]",97.32,138.78,13506.069599999999
32081,"[113.48, 78.65, 141.58, 391.01]",141.58,391.01,55359.1958
32334,"[2.33, 106.33, 75.86, 118.52]",75.86,118.52,8990.9272
32334,"[228.67, 5.39, 410.97, 469.22]",410.97,469.22,192835.3434
32334,"[149.69, 111.1, 33.39, 64.83]",33.39,64.83,2164.6737
32334,"[84.32, 89.73, 313.52, 387.03]",313.52,387.03,121341.64559999999
32334,"[35.6, 91.69, 140.22, 234.06]",140.22,234.06,32819.8932
32570,"[169.33, 162.21, 140.78, 130.72]",140.78,130.72,18402.7616
32735,"[585.87, 216.12, 53.61, 106.68]",53.61,106.68,5719.1148
32735,"[146.15, 23.02, 134.7, 131.82]",134.7,131.82,17756.154
32817,"[86.49, 0, 193.15, 467.75]",193.15,467.75,90345.9125
32817,"[359, 59.58, 121, 342.35]",121.0,342.35,41424.350000000006
32861,"[86.31, 197.93, 226.59, 442.07]",226.59,442.07,100168.6413
32887,"[96.78, 48.23, 62.44, 147.21]",62.44,147.21,9191.7924
32887,"[373.29, 119.19, 125.84, 345.34]",125.84,345.34,43457.5856
32901,"[309.69, 99.75, 148.67, 446.25]",148.67,446.25,66343.98749999999
32901,"[24.59, 99.61, 301.29, 445.16]",301.29,445.16,134122.2564
32901,"[185.3, 135.79, 148.52, 400.31]",148.52,400.31,59454.04120000001
32901,"[1.22, 200.91, 20.82, 144.46]",20.82,144.46,3007.6572
32901,"[435.57, 109.2, 166.87, 434.35]",166.87,434.35,72479.9845
32941,"[369.43, 191.25, 6.36, 10.88]",6.36,10.88,69.19680000000001
32941,"[100.67, 192.33, 9.46, 28.13]",9.46,28.13,266.1098
32941,"[386.69, 191.06, 6.24, 18.97]",6.24,18.97,118.3728
