image_id_x,bbox_id,center_x,scale_x,score_y
15335,1,"[277.25, 306.3800048828125]","[1.5677812099456787, 2.0903749465942383]",0.7486670634576252
15597,0,"[105.68499755859375, 276.1099853515625]","[1.2123124599456787, 1.6164166927337646]",0.8794668246718014
15660,0,"[180.92999267578125, 226.28500366210938]","[0.3472031354904175, 0.46293750405311584]",0.7156059869698116
15956,0,"[405.6099853515625, 236.80499267578125]","[0.9256405830383301, 1.2341874837875366]",0.7714965764214011
16228,0,"[219.28500366210938, 245.24000549316406]","[0.5242500305175781, 0.6990000009536743]",0.7860276085488936
16249,0,"[115.98500061035156, 232.8249969482422]","[1.0887656211853027, 1.4516875743865967]",0.7277345113894519
16249,3,"[460.625, 179.64999389648438]","[0.7350000143051147, 0.9799999594688416]",0.7425814060603871
16249,2,"[383.75, 189.6199951171875]","[0.8661249876022339, 1.1548333168029785]",0.7667235591832329
16249,1,"[310.489990234375, 100.80500030517578]","[0.587109386920929, 0.7828125357627869]",0.8417932868003846
16598,0,"[242.8350067138672, 321.30499267578125]","[2.927062511444092, 3.902750015258789]",0.8307498792807261
17207,0,"[15.300000190734863, 246.60499572753906]","[0.513796865940094, 0.6850624680519104]",0.7026023514130536
17379,1,"[177.30999755859375, 278.010009765625]","[0.3307500183582306, 0.4410000145435333]",0.4012453191810184
17379,0,"[239.0850067138672, 272.7300109863281]","[0.37031248211860657, 0.4937500059604645]",0.5439679760199326
17436,0,"[143.7100067138672, 562.1300048828125]","[0.6759375333786011, 0.9012500047683716]",0.8415350072524127
17899,0,"[122.46499633789062, 200.85000610351562]","[1.7750625610351562, 2.3667500019073486]",0.7459396868944168
17905,0,"[140.46499633789062, 411.0299987792969]","[1.7047500610351562, 2.2730000019073486]",0.9302484463242924
18150,0,"[497.55999755859375, 253.0449981689453]","[2.118328094482422, 2.8244376182556152]",0.6334591488043467
18150,1,"[207.13999938964844, 216.85000610351562]","[2.5487499237060547, 3.3983330726623535]",0.7001885831356048
18193,0,"[282.6449890136719, 258.375]","[2.467937469482422, 3.2905831336975098]",0.8030329704284668
18380,4,"[493.7349853515625, 263.82000732421875]","[0.7400625348091125, 0.9867500066757202]",0.6193076361502919
18380,7,"[242.18499755859375, 125.625]","[0.4422655999660492, 0.5896874666213989]",0.6482176643151504
18380,9,"[388.4100036621094, 122.44999694824219]","[0.42646872997283936, 0.5686249732971191]",0.6531113042281225
18380,10,"[252.7100067138672, 167.98500061035156]","[0.43504688143730164, 0.5800625085830688]",0.6575696330804092
18380,6,"[211.7550048828125, 185.85499572753906]","[0.4875468909740448, 0.6500625014305115]",0.6582688047335699
18380,8,"[419.29998779296875, 131.0749969482422]","[0.6318281888961792, 0.8424375057220459]",0.6650176277527442
18380,11,"[253.0800018310547, 74.2750015258789]","[0.4015781283378601, 0.5354375243186951]",0.6821173259190151
18380,2,"[121.43499755859375, 280.1400146484375]","[1.2044062614440918, 1.605875015258789]",0.6888727967937788
18380,1,"[64.5999984741211, 293.57501220703125]","[1.1754844188690186, 1.567312479019165]",0.6936765164136887
18380,12,"[186.56500244140625, 202.50999450683594]","[0.936843752861023, 1.2491250038146973]",0.6977553551013653
18380,0,"[327.0899963378906, 96.56500244140625]","[0.3883749842643738, 0.5178333520889282]",0.7360670795807471
18380,5,"[425.5950012207031, 193.5449981689453]","[0.5270156264305115, 0.7026875019073486]",0.7840090716878573
18380,3,"[563.135009765625, 279.0350036621094]","[1.3684219121932983, 1.8245625495910645]",0.7968521217505137
18491,8,"[28.424999237060547, 113.87000274658203]","[0.3073124885559082, 0.4097500145435333]",0.6352304623407476
18491,4,"[192.94000244140625, 114.26499938964844]","[0.3445781469345093, 0.4594374895095825]",0.6617444157600403
18491,6,"[76.41000366210938, 90.16000366210938]","[0.2680312395095825, 0.35737499594688416]",0.7233144798699547
18491,0,"[305.4100036621094, 244.4499969482422]","[0.7800000309944153, 1.0399999618530273]",0.7694806281258079
18491,7,"[142.96499633789062, 76.05999755859375]","[0.4632187485694885, 0.6176249980926514]",0.7813506827634924
18491,1,"[361.25, 248.97999572753906]","[0.7493749856948853, 0.9991666674613953]",0.8114766515791416
18491,5,"[95.75, 155.9199981689453]","[0.5676562190055847, 0.7568749785423279]",0.8784064755720251
18491,3,"[302.7049865722656, 142.16000366210938]","[0.686718761920929, 0.9156250357627869]",0.8867219441077289
18491,2,"[360.0150146484375, 138.2550048828125]","[0.6402656435966492, 0.8536875247955322]",0.8939813550780801
18519,0,"[239.32000732421875, 311.9150085449219]","[1.438499927520752, 1.9179999828338623]",0.8035023738356197
18770,0,"[406.4549865722656, 211.3249969482422]","[2.9068124294281006, 3.8757500648498535]",0.49186543251077336
18837,2,"[412.7550048828125, 382.8699951171875]","[0.9012187123298645, 1.2016249895095825]",0.4997766502201557
18837,3,"[139.13499450683594, 201.8699951171875]","[0.29768750071525574, 0.3969166874885559]",0.5572813285721673
18837,1,"[317.885009765625, 71.875]","[0.47114062309265137, 0.6281875371932983]",0.7060524347950431
18837,0,"[396.79998779296875, 85.98500061035156]","[0.8653750419616699, 1.1538333892822266]",0.8094937135191524
19109,1,"[8.5, 303.5150146484375]","[0.6399843692779541, 0.8533125519752502]",0.5705314716872047
19109,2,"[68.17500305175781, 203.1999969482422]","[0.265874981880188, 0.3544999957084656]",0.6502610921859742
19109,0,"[60.31999969482422, 253.06500244140625]","[0.27201563119888306, 0.36268746852874756]",0.7043457398047814
19402,0,"[448.69000244140625, 237.33999633789062]","[2.351875066757202, 3.135833501815796]",0.57391547328896
19402,1,"[201.2100067138672, 265.92498779296875]","[2.515125036239624, 3.3535001277923584]",0.5848559200763702
19432,0,"[131.69000244140625, 228.39500427246094]","[1.8897655010223389, 2.5196874141693115]",0.8935021021786858
19786,1,"[364.385009765625, 193.32000732421875]","[1.6622812747955322, 2.2163751125335693]",0.6156099249919256
19786,0,"[234.17999267578125, 184.98500061035156]","[1.7266405820846558, 2.302187442779541]",0.650719145933787
19924,0,"[231.52499389648438, 261.2950134277344]","[2.711437702178955, 3.6152501106262207]",0.7544705450534821
20333,0,"[209.22999572753906, 336.0799865722656]","[2.1507186889648438, 2.8676249980926514]",0.8340426578241236
20992,0,"[249.5, 166.22500610351562]","[3.1187498569488525, 4.1583333015441895]",0.6319987724224726
21167,0,"[122.19000244140625, 369.6549987792969]","[2.3899219036102295, 3.1865622997283936]",0.7550088500275332
21167,1,"[306.489990234375, 338.94500732421875]","[2.8130154609680176, 3.750687599182129]",0.8210980864241719
21604,0,"[260.5350036621094, 337.4750061035156]","[2.7353124618530273, 3.647083282470703]",0.8811476918367239
21839,1,"[443.6300048828125, 491.0249938964844]","[0.3172031342983246, 0.4229375123977661]",0.7707050302449394
21839,0,"[243.88999938964844, 484.7850036621094]","[0.8644218444824219, 1.1525624990463257]",0.8768204801222858
21879,1,"[458.4599914550781, 49.415000915527344]","[0.43937501311302185, 0.5858333110809326]",0.7834843516349792
21879,2,"[139.86000061035156, 69.05999755859375]","[0.6933749914169312, 0.9244999885559082]",0.8287946897394517
21879,0,"[339.6600036621094, 192.43499755859375]","[1.0657968521118164, 1.4210624694824219]",0.9415818347650415
21903,1,"[627.3099975585938, 285.55499267578125]","[0.4292343854904175, 0.5723125338554382]",0.6732768595218659
21903,0,"[442.2850036621094, 348.9849853515625]","[1.348812460899353, 1.7984166145324707]",0.8323888023694356
22371,0,"[231.63999938964844, 145.89999389648438]","[1.7285000085830688, 2.304666519165039]",0.743631049990654
22479,0,"[235.9600067138672, 228.77499389648438]","[2.512500047683716, 3.3500001430511475]",0.8000323544530308
22705,0,"[252.77499389648438, 345.5]","[2.4571874141693115, 3.276250123977661]",0.935783771907582
22935,0,"[238.4250030517578, 245.50999450683594]","[2.7253124713897705, 3.6337499618530273]",0.8327257838100195
22935,1,"[528.0399780273438, 249.75]","[2.0986874103546143, 2.7982499599456787]",0.8588869611422221
23034,0,"[529.3250122070312, 210.7050018310547]","[1.975359320640564, 2.633812427520752]",0.6368281990289688
23034,1,"[275.614990234375, 206.2550048828125]","[0.5588906407356262, 0.7451874613761902]",0.900031072251937
23126,0,"[222.2449951171875, 181.28500366210938]","[1.5614532232284546, 2.081937551498413]",0.9177654876428492
23359,0,"[297.95001220703125, 177.03500366210938]","[0.7959843277931213, 1.0613124370574951]",0.8658766781582552
23899,0,"[306.30499267578125, 225.3699951171875]","[3.8049376010894775, 5.073249816894531]",0.6267678554241474
23899,2,"[557.7849731445312, 227.27999877929688]","[1.11899995803833, 1.4920001029968262]",0.6589736331786428
23899,1,"[305.5950012207031, 244.9499969482422]","[1.1338125467300415, 1.5117501020431519]",0.6925261914730072
24021,5,"[534.594970703125, 80.4749984741211]","[0.27604687213897705, 0.3680625259876251]",0.6093368828296661
24021,6,"[383.3450012207031, 165.27000427246094]","[0.31978127360343933, 0.42637500166893005]",0.6241815961324252
24021,10,"[356.6199951171875, 202.6699981689453]","[0.3336562514305115, 0.44487500190734863]",0.6776585082213084
24021,8,"[275.69500732421875, 194.91000366210938]","[0.3097499907016754, 0.4129999876022339]",0.6903027698397637
24021,4,"[609.760009765625, 202.78500366210938]","[0.3834843635559082, 0.5113124847412109]",0.6941122962878301
24021,9,"[194.8249969482422, 174.3300018310547]","[0.4126875102519989, 0.5502499938011169]",0.7076285800763539
24021,7,"[358.385009765625, 167.85000610351562]","[0.3801874816417694, 0.5069167017936707]",0.7315239218565134
24021,3,"[435.3800048828125, 286.7250061035156]","[0.4598906338214874, 0.6131874918937683]",0.7749685224364785
24021,0,"[315.614990234375, 280.125]","[0.4072968661785126, 0.5430625081062317]",0.7766545748009401
24021,1,"[358.56500244140625, 282.5199890136719]","[0.4601249694824219, 0.6134999990463257]",0.7842522859573364
24021,2,"[487.5150146484375, 287.3599853515625]","[0.46959373354911804, 0.6261249780654907]",0.8021249700995052
24243,2,"[628.7449951171875, 202.01499938964844]","[1.056890606880188, 1.4091874361038208]",0.6270600189180935
24243,1,"[173.9949951171875, 266.45001220703125]","[1.9332187175750732, 2.577624797821045]",0.8599215675802792
24243,0,"[349.81500244140625, 182.0850067138672]","[1.245703101158142, 1.6609375476837158]",0.8888326041838702
24567,0,"[209.97000122070312, 237.9600067138672]","[2.6246249675750732, 3.499499797821045]",0.7259265230252192
25057,0,"[119.47000122070312, 284.5]","[0.3750937581062317, 0.500124990940094]",0.8674426183981054
25057,1,"[277.94000244140625, 213.9949951171875]","[1.947609305381775, 2.5968124866485596]",0.9001495557672837
25096,0,"[106.23999786376953, 182.0850067138672]","[1.359421968460083, 1.8125624656677246]",0.7812908452290755
25228,0,"[311.9849853515625, 285.6549987792969]","[1.7591874599456787, 2.345583200454712]",0.7506603283040664
25386,0,"[257.6050109863281, 293.4800109863281]","[1.6304999589920044, 2.1740000247955322]",0.7854429483413696
25386,1,"[147.72500610351562, 374.2099914550781]","[2.479781150817871, 3.306375026702881]",0.793418388813734
25393,1,"[432.54998779296875, 306.7900085449219]","[1.5989062786102295, 2.1318750381469727]",0.9275079825345207
25393,0,"[217.08999633789062, 273.5400085449219]","[1.8752812147140503, 2.5003747940063477]",0.9415470572078929
25394,1,"[422.79998779296875, 516.2750244140625]","[0.7024999856948853, 0.9366666674613953]",0.30227198004722594
25394,2,"[457.2699890136719, 334.32000732421875]","[0.7077187299728394, 0.9436249732971191]",0.4483536289018743
25394,0,"[164.4149932861328, 342.4049987792969]","[1.9583905935287476, 2.61118745803833]",0.7329606791337331
25424,0,"[222.42999267578125, 441.4599914550781]","[1.8519375324249268, 2.469249963760376]",0.6312453431241652
25560,0,"[270.7799987792969, 126.23999786376953]","[1.0117499828338623, 1.3489999771118164]",0.687017023563385
25603,2,"[606.9249877929688, 121.51499938964844]","[0.8716405630111694, 1.1621875762939453]",0.37692394107580185
25603,1,"[542.9249877929688, 78.93000030517578]","[0.2758125066757202, 0.36774998903274536]",0.5579503749807676
25603,0,"[480.93499755859375, 261.56500244140625]","[1.9758124351501465, 2.6344165802001953]",0.7651313726718609
26465,0,"[65.2300033569336, 147.81500244140625]","[1.3778905868530273, 1.8371875286102295]",0.37979946136474607
26690,3,"[388.5350036621094, 601.7100219726562]","[0.34959375858306885, 0.4661250114440918]",0.6324678029005344
26690,4,"[233.48500061035156, 504.7149963378906]","[0.3205781579017639, 0.4274374842643738]",0.6597643402906564
26690,6,"[24.364999771118164, 383.3450012207031]","[0.34345313906669617, 0.45793747901916504]",0.6602357725302378
26690,0,"[313.32000732421875, 239.94500732421875]","[0.8598750233650208, 1.1464999914169312]",0.7244195657617906
26690,1,"[188.36000061035156, 471.885009765625]","[0.3347499966621399, 0.4463333189487457]",0.7554625868797302
26690,2,"[349.5899963378906, 593.6400146484375]","[0.42524999380111694, 0.5669999718666077]",0.7935791703370901
26690,5,"[69.47000122070312, 372.94000244140625]","[0.7088437676429749, 0.9451249837875366]",0.7953351277571458
26941,1,"[118.52999877929688, 43.849998474121094]","[0.3909375071525574, 0.5212500095367432]",0.6681458161157721
26941,0,"[169.72999572753906, 38.21500015258789]","[0.35826563835144043, 0.4776874780654907]",0.7150372547261855
27186,0,"[286.2699890136719, 229.8699951171875]","[1.7951250076293945, 2.3935000896453857]",0.801768292983373
27768,0,"[433.67498779296875, 380.6050109863281]","[0.3793593943119049, 0.5058125257492065]",0.6064897378285726
27972,0,"[430.7650146484375, 162.0800018310547]","[0.8851875066757202, 1.1802499294281006]",0.8122391495853662
29187,0,"[172.36500549316406, 233.3249969482422]","[1.1016093492507935, 1.4688124656677246]",0.6988146975636482
29397,0,"[432.8599853515625, 102.41999816894531]","[1.3243749141693115, 1.7658333778381348]",0.5321713343262673
29984,0,"[241.35499572753906, 230.5050048828125]","[0.28056252002716064, 0.37408334016799927]",0.6579396587151748
30504,0,"[291.42999267578125, 299.8949890136719]","[1.7820467948913574, 2.3760626316070557]",0.8011843842618606
30828,0,"[378.4150085449219, 212.52000427246094]","[2.4581875801086426, 3.277583360671997]",0.32023042866161894
31093,0,"[333.05999755859375, 202.5850067138672]","[1.44712495803833, 1.9294999837875366]",0.8525693416595459
31217,0,"[329.489990234375, 230.6300048828125]","[0.827875018119812, 1.1038333177566528]",0.8574658912770888
31296,4,"[362.3949890136719, 138.25999450683594]","[0.507937490940094, 0.6772500276565552]",0.6118845363457998
31296,0,"[599.5800170898438, 197.44000244140625]","[0.7905937433242798, 1.0541249513626099]",0.6217918321490288
31296,3,"[399.9200134277344, 159.40499877929688]","[0.4019531309604645, 0.535937488079071]",0.6320969760417938
31296,6,"[240.02000427246094, 134.59500122070312]","[0.33839061856269836, 0.45118749141693115]",0.6332105902525095
31296,9,"[436.95001220703125, 101.8499984741211]","[0.3100000023841858, 0.41333332657814026]",0.6551045796700886
31296,8,"[171.88499450683594, 182.39500427246094]","[0.5817656517028809, 0.7756874561309814]",0.666139936872891
31296,7,"[214.24000549316406, 144.56500244140625]","[0.3308906555175781, 0.4411875009536743]",0.6702687671551337
31296,5,"[305.3299865722656, 121.52999877929688]","[0.3498750329017639, 0.4664999842643738]",0.7141808462994439
31296,1,"[548.4099731445312, 180.4199981689453]","[0.7494375109672546, 0.9992499351501465]",0.7260016360703636
31296,2,"[413.0350036621094, 237.8350067138672]","[1.0852031707763672, 1.4469374418258667]",0.8263832909219405
31296,11,"[58.334999084472656, 180.9550018310547]","[0.6751406192779541, 0.9001874923706055]",0.8417667255682104
31296,10,"[142.85000610351562, 253.56500244140625]","[1.317609429359436, 1.7568124532699585]",0.8609268051736495
31620,2,"[14.28499984741211, 321.2699890136719]","[0.3150937259197235, 0.42012500762939453]",0.40422545799187254
31620,1,"[209.76499938964844, 276.7950134277344]","[0.5166093707084656, 0.6888124942779541]",0.6878549138704936
31620,0,"[282.635009765625, 336.6000061035156]","[1.2105624675750732, 1.6140832901000977]",0.7470458447933197
31620,3,"[58.11000061035156, 320.9549865722656]","[0.6348281502723694, 0.8464375138282776]",0.7940226810819963
31817,1,"[309.75, 114.58000183105469]","[1.0674375295639038, 1.4232499599456787]",0.4002138250149213
31817,4,"[31.979999542236328, 65.51499938964844]","[0.614203155040741, 0.8189374804496765]",0.4379426601032416
31817,3,"[275.7650146484375, 145.86500549316406]","[1.3674843311309814, 1.823312520980835]",0.43984174728393555
31817,2,"[19.40999984741211, 132.38999938964844]","[0.5104687213897705, 0.6806249618530273]",0.44346518255770206
31817,0,"[164.66000366210938, 338.7699890136719]","[2.5307812690734863, 3.374375104904175]",0.7070510212112876
